GABRB2,NPC2,LGALS1,SORD,TOB1,SLC20A2,ZBTB5,ST3GAL5,FGFR2,TG,DIO2,MMP1,CCL21,TFF3,RNF24,TRAPPC6A,HGD,MPPED2,SRPX2,MMRN1,RXRG,TNXA /// TNXB,DLG2,DIO1,OCA2,CDH16,SLC26A4,KCNJ2,FOXE1,CITED1,DPT,ACTN1,ID4,PPAP2B,GPM6A,ADH1B,PRKCQ,TSHR,TPO,PXDN,LRP4,ABR,FAM189A2,TWIST1,IPCEF1,RBM47,BEX1,DEPTOR,CSGALNACT1,LYVE1,CLIC3,LRP1B,GNA14,EPB41L4B,GPR83,BEX2,IER5L,FHDC1,AFAP1L2,PRR15,NMNAT3,IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4,ZCCHC12,COL23A1,C16orf89,USP51,LRRK2,GLT1D1,LPAR5,PKHD1L1,RP11-476D10.1,LIPH,RP4-813F11.4,DYNLRB2,BC017398 /// CTD-2314B22.3 /// DQ786293 /// DUXAP10 /// LL22NC03-N64E9.1,OTOS,Class
4.956107753,12.1705275,10.36676928,11.0710277,11.14505969,9.773086388,9.098975686,9.869770315,10.8419001,14.61920913,11.03107164,3.415463275,10.27678617,12.36156387,5.655023298,9.307942978,8.964742833,11.11905923,4.812772934,8.486999125,4.205802217,8.667539344,6.932402917,12.30562663,8.271926355,9.244983784,12.11249183,5.543261456,11.76869918,7.383570512,8.839830968,9.307265842,13.30342767,13.17633199,10.34250807,8.87032845,9.738407923,12.26747393,13.00380461,7.202325958,7.113969735,7.898242361,10.36683064,4.213684288,10.43281873,11.86194876,11.26041361,11.66376967,11.60463563,9.145476387,12.31757729,7.775210177,8.449368339,11.9961531,8.296075386,11.76116965,6.909828938,10.58502799,9.852028894,3.948946773,8.062266337,11.57196157,4.993769659,9.821255045,11.84028031,8.75040764,6.46030597,5.668786449,5.673820915,10.90151571,3.076412468,4.377406601,7.502626888,7.198096811,3.799446073,8.777242828,1
4.938431016,12.36584604,10.20124875,10.92545592,11.41642593,9.346097412,9.273437938,9.783564038,10.03003709,14.75363241,11.47334691,3.540732923,10.4660966,13.29844065,5.884950815,9.469199121,10.20050783,10.98199819,4.420544639,8.45874164,4.281057088,8.967646669,7.147970377,12.50875708,7.769387425,10.00985147,12.07877478,5.284052145,12.08957057,6.827329864,7.615024043,9.406101808,13.44175754,12.59564499,9.386001408,7.877120605,9.724102074,12.2959272,13.44508355,7.56039847,6.369910712,7.375941426,10.20955713,4.275463081,11.24821025,12.28640991,10.94941445,11.69528997,11.66932389,8.828638177,12.83927349,8.877559846,8.673449446,12.02946337,7.08955978,11.72499054,7.103480804,10.03742266,9.749884703,4.752949001,7.5925776,11.29020844,6.898328018,9.441132394,12.19845512,8.967770761,7.390388376,5.679157069,6.739629866,10.33962458,3.816244338,4.505482234,6.928141576,7.799057538,3.918945974,9.758622446,1
5.162197508,11.82879268,10.16428784,11.58846816,11.36483683,9.644752717,9.060915291,9.812467154,10.78295788,14.7585881,11.47289233,3.617930022,10.66329818,13.14814811,5.732196717,9.660553612,10.61155853,10.81782339,4.568975322,8.643813942,4.552369606,8.974758023,8.771860531,11.89908042,7.680700046,9.221205948,11.88935988,5.155281694,11.66063947,6.349917128,9.313314285,9.302446901,13.45822842,12.82297213,9.631291058,10.09521991,9.614084472,12.30169729,12.99114238,7.318171207,6.352759456,7.4121156,10.55103702,4.139369677,10.86616234,12.15305828,11.15723089,11.36148689,11.33564891,10.37709429,13.02698104,8.066686011,8.990466583,12.02375092,8.437281875,11.61109262,6.565990012,10.17408976,9.681001957,3.885410288,7.760851399,11.15888233,4.914189072,9.444842146,12.09760366,8.900725204,6.156707299,5.822510404,5.657863098,7.991393074,3.234215661,4.412317699,7.347298258,7.347057391,3.587542643,9.359087061,1
4.856727201,11.58373528,9.683379692,11.21711817,11.32888976,9.44496471,9.49296656,10.23370264,10.50570295,14.6693151,10.58150681,3.231779131,10.45766173,12.75219941,5.242196783,9.424132324,10.20428513,11.03841891,5.052881786,7.966254523,4.220576784,9.353124232,6.293417197,12.82153514,8.598660311,10.37525307,12.08399825,5.321090432,11.63022199,6.94270309,7.955558261,8.994245934,13.46451327,13.25510657,9.8001372,9.337659533,10.15230766,12.40854582,13.53701414,7.113521115,6.669769898,7.979467107,10.85010593,4.05001637,10.79453685,11.93392918,11.02946083,11.40336516,11.67794457,8.657141021,12.12870262,7.443789677,8.557236554,12.01050394,7.842505175,11.58899267,6.601298325,10.09310585,9.118635658,4.328699175,8.58722264,10.94194432,5.588245506,10.06890083,12.25170712,8.724050185,5.705636936,5.928047818,5.553329333,10.04149162,2.956278023,4.225010894,7.216911319,6.890264461,3.311787602,9.139735221,1
5.071268277,11.33094872,10.04056157,11.05702173,10.82523093,9.186559202,9.091152629,9.964966374,9.806267266,14.69667733,11.16999837,3.342219609,9.96533089,11.75011569,6.074319804,9.208237421,9.554487897,10.38271214,4.920308614,8.058392765,3.990277201,9.532099081,6.859383079,12.86393609,8.888890672,9.198580383,11.90305564,5.723522214,11.34135899,6.914551124,8.318297846,9.60783866,13.33275022,12.7286005,9.540711508,8.026649244,9.597251671,12.12080974,13.02200201,7.059701285,6.297605036,8.599796799,10.40350759,4.398266345,11.26649619,11.72096282,11.75993904,12.13419449,11.68485507,9.554362891,12.04956081,7.000473416,9.534363902,11.26138656,7.128071019,11.39741233,6.765735412,9.616076609,9.255320378,4.649372648,7.755850045,11.22429887,5.89128603,9.525819328,11.55606326,8.693207297,5.886297084,6.021194388,6.430992703,9.437990291,3.390609914,4.603649373,6.517828349,7.202175145,3.153042362,8.65171573,1
9.534932354,13.80235635,12.4898622,9.757171236,10.65130981,8.634016322,9.116621251,11.7865144,8.401979525,14.29531711,8.594587127,3.401710004,5.26475406,9.820581111,6.782241533,8.709092512,8.764174683,8.725910745,4.845583257,3.137196792,9.072079383,6.702651905,4.294996618,11.73511855,6.222734409,6.33428213,11.42249289,10.76729525,10.69216162,11.69068777,6.177898528,10.00934536,12.37813391,12.9284213,7.793746612,4.201255068,8.12857254,11.95059013,11.05825896,7.283247554,11.21812808,8.942432262,9.493082964,4.618979787,8.474564319,11.4509265,9.799220932,10.57086732,10.14556266,4.956108148,11.36567778,3.517470129,7.469770134,10.86735212,6.57914068,11.7231059,7.654384821,8.687205606,8.119417329,9.710698313,6.65542061,10.43750346,12.72580123,8.044849275,11.20171552,7.732324275,11.82417363,8.238593151,10.07952746,8.963722093,11.222689,6.832593287,6.853368302,6.853368302,3.620639077,9.504283853,1
5.324474791,12.47524961,11.096448,11.00886616,10.57357872,8.920895287,8.869434586,9.87681717,9.563609308,14.37842461,10.38564952,3.46257415,10.19446184,12.60537365,6.225279753,8.864269764,9.381733088,9.829909868,4.85803014,6.458743574,4.75296729,8.966020367,5.817746523,11.71601152,6.586234667,9.415663964,11.1397077,7.971222095,11.09805555,6.619664035,7.85422523,10.38199431,12.79039082,12.0020905,7.985377756,8.250214793,9.620233901,11.83094511,12.67274289,7.409149578,6.06241931,8.979370004,9.384728055,4.424719589,9.142741378,11.32538892,9.646652562,10.6855135,10.31089704,7.072042687,12.13971622,6.798562533,7.925678779,10.95726444,6.89142833,10.71582178,7.216649415,9.30153552,8.831528875,4.262566242,7.318156607,9.70688771,5.190048255,9.860320125,11.42365974,7.875895746,7.137788825,6.151349375,7.716373352,8.33634376,3.17042606,4.359835671,5.903859158,6.651675389,3.447368531,8.948629837,1
5.082912507,11.91064785,10.77108048,9.920816671,10.57586491,8.389681726,9.119516181,9.736698664,9.505472357,14.17198423,9.883747418,3.768942023,11.21730228,11.29310008,5.898557244,8.984986231,8.838773164,9.024533163,4.554046575,6.994627538,3.946739769,8.600190905,5.891356835,11.47703045,7.730870494,8.349632324,10.84451385,6.385376182,10.63670724,5.279633393,8.835654935,10.15050319,12.57875108,12.00144764,8.085841784,8.269516045,9.531647578,11.64702225,12.41996402,7.295950558,5.83909573,8.685798223,9.106912883,4.845536303,9.404648773,11.01147959,10.07915128,10.79592238,10.6643102,7.882125499,11.57352227,6.323167256,8.13878675,10.65177154,7.256316577,10.85247445,6.810829251,9.091943958,8.434782315,4.363983113,7.310841557,10.01397094,5.888343309,9.497334908,11.26468941,8.180151084,7.096013636,5.730214602,8.172047716,8.151781313,2.950913971,4.21073898,6.325130675,6.370099575,3.369634268,7.965210328,1
4.916290738,11.80274507,10.64692799,11.16872922,11.2871496,9.134043435,9.031019059,10.07331331,10.26904465,14.41650643,11.80098589,3.238078505,10.18345474,13.05946298,5.782304217,9.442194928,9.870495976,10.55904786,4.875586074,8.540238711,4.434482403,8.426849946,8.125080269,12.30957831,7.275479009,9.002959116,11.90278686,5.938415891,11.23794029,6.609331357,8.043470484,9.505977293,13.19903347,12.82425617,9.198572377,8.442468349,9.34208858,11.95068589,12.84196982,7.637200789,5.903822214,7.777455873,10.26839757,4.600533618,10.15954937,11.37614822,11.68767708,10.77994219,10.88833928,9.190322707,12.14205334,7.475065847,8.40386565,11.40876042,7.431527632,12.08249069,7.157374239,9.824661436,8.991121533,4.240135872,7.732894374,11.08909458,5.274726884,8.893646978,11.61255226,8.832925922,5.998693856,6.082815812,5.525227772,9.858770602,2.716812109,4.450251675,7.165386089,8.721720832,3.72894472,9.860886192,1
5.019283261,11.76574771,10.39293126,11.45225081,11.0666497,9.413128527,9.586434111,9.996810194,10.51102113,14.65822297,10.81473055,3.44842282,10.97923998,12.8907241,5.770545119,9.129290365,9.775634297,10.94033554,4.635617596,8.647771338,4.273740668,9.599379941,6.967764435,12.68064026,9.004467528,9.125266206,12.19730189,6.231901233,12.1540888,7.119141841,8.617497506,9.71090102,13.53010563,13.02269036,10.25953412,9.244851807,9.900204581,12.22927267,13.00577344,8.05181154,6.880365364,8.396566285,10.54690199,4.574337855,10.69855955,11.79033712,10.46692631,11.93534808,10.9678303,9.165547495,12.72673835,7.814084729,9.275030853,12.26811259,8.335006977,11.63497489,7.143653351,10.039809,9.480761512,4.448114208,8.365510576,11.41776145,5.126081694,9.126437839,12.02463179,8.643852882,6.301941384,6.304882656,7.498936782,10.47174393,3.145254932,4.212265746,6.68007855,6.800092897,3.328758261,8.79823882,1
4.828905231,11.25448126,10.73141532,10.69409748,11.53883064,9.070993372,9.172636144,10.30533307,10.31533828,14.51008596,11.99383638,3.267475764,9.796454502,12.06918109,5.745747075,8.843484381,10.48082856,10.90306831,4.292088861,7.557878977,3.945289622,8.642086683,6.698842765,11.87774574,7.978885186,9.384125659,12.2121939,4.757133066,11.49350788,6.587799236,7.468096228,9.154856137,13.47657769,12.25705846,9.523459382,8.262342455,9.548311736,12.14811963,13.21247607,7.527222431,6.294585387,7.921281111,11.01418605,4.397917447,11.64210359,11.74670851,11.13766801,12.02199135,12.02331179,8.201358716,12.66473763,8.133154393,8.81832928,11.71875913,6.927563549,11.53228583,6.878802617,9.978298096,9.090362584,3.516127602,7.378499614,11.36129316,4.948413987,9.246162481,12.16029976,8.617029403,5.715640866,5.546032706,5.421746616,10.24704755,3.149659842,4.035574562,6.567072806,7.169124001,3.488348497,8.651668786,1
5.740287323,12.14448698,10.14750936,11.38981278,10.98152372,9.321626303,9.632673777,10.34114585,11.2844267,14.66622203,10.90075546,3.506448777,9.732448716,12.56837315,5.586763065,9.62914226,10.0983925,10.96259532,4.189205542,7.262153565,5.340719622,8.799386842,6.290646987,12.61166868,8.214385612,9.142089063,11.66934129,8.722297761,11.8167716,7.824327418,8.148460172,8.645537166,13.51751169,13.80539694,9.693567763,8.191493878,10.10602882,12.32314033,13.24893635,7.67767504,8.946589968,7.982772819,11.33202774,4.502037336,9.868623767,12.07933131,10.87374138,11.10758156,11.64334232,8.061920193,12.25381101,7.351301196,8.600315075,11.86588889,8.545411893,11.50650611,7.463508975,10.39932226,10.09440301,7.111031378,8.073578445,11.16813598,9.687344604,9.681447376,12.02764221,8.863622704,7.795719917,6.298545404,6.288862512,7.877017819,3.561635595,5.4398019,7.210893057,6.920873553,3.704554105,8.809118419,1
4.980741494,12.0134211,9.639124537,11.20082956,11.19015169,9.294435016,9.389686471,10.15224479,11.19846006,14.65309313,10.18108001,3.248582098,10.11660809,12.76707004,5.785750649,9.177521473,8.943310563,10.69874822,4.640786262,8.709188655,4.310815204,8.259922077,6.193734645,11.75595857,7.954330036,9.100374856,11.83448222,5.555746189,12.30820893,6.78058964,8.126560152,9.211085867,13.4818734,13.12975342,10.02726912,9.04240574,9.802570523,12.62915024,12.58007876,7.30940076,6.466214708,8.195593998,10.6911882,4.520210905,10.62180226,12.2206287,11.15218471,11.69068918,10.88089483,9.345653869,11.93260979,8.433225213,8.572091349,12.38525851,9.325518178,11.3711439,6.832387743,10.18570183,9.592132164,3.980525627,8.16088975,11.45984735,4.883292282,9.864976513,11.76543089,9.168116902,5.99387831,6.022452274,5.560118338,11.10077756,3.158004705,4.529580031,7.289332573,7.009051041,3.25013693,8.559039675,1
4.827809502,12.12426643,11.13133192,10.74752243,11.11363747,8.901313195,9.343772905,10.09226543,10.18608561,14.17033561,10.46600196,3.398956004,10.41080159,12.4165465,5.764115031,9.565097725,9.726973633,10.63287875,4.58688252,8.45448847,4.130100139,8.443452477,6.448504934,12.5811659,7.466798022,8.960682613,11.98336683,7.1700528,10.93810096,6.561831323,8.416873633,9.657993286,12.84337728,12.20330632,9.832218699,8.834307914,9.263268814,11.94053803,12.15407684,7.561359344,5.521460827,7.883336514,9.676697301,5.265254661,10.04166095,11.40414292,11.57982302,11.26695369,11.04496866,8.878786885,11.9787157,6.9030094,8.039690688,11.61575993,8.016567687,11.82007451,6.504110349,9.374189531,9.266081607,4.173025496,7.677011326,10.54817693,5.45742462,9.265129085,11.35058954,8.148789625,7.195792342,5.871981622,6.997238121,9.924966901,3.164023039,4.353052113,7.200799534,8.331470975,3.374580542,9.662821583,1
4.946891909,11.9439443,10.75226527,11.22156705,11.04652995,8.706542118,9.200667941,10.09964375,9.961674619,14.6599469,11.65649014,3.506111096,11.17144061,12.8514134,6.181986797,9.381410592,9.965821325,10.30263708,4.918817455,8.051240239,4.551217814,9.446141678,6.961660507,12.6368918,8.02550145,9.448684114,11.21770989,5.775345428,11.20396851,7.440677853,9.042008789,9.397866208,13.13962236,12.97807504,9.381215089,8.37162227,9.644714005,12.00381713,13.24074373,7.262464263,6.165173883,7.885343402,10.16499023,3.805403438,10.44238901,11.85252635,11.24897206,11.6314137,11.40475786,9.503380668,12.44597529,7.505292372,8.536315625,11.43554422,7.999460645,11.35481546,6.591654416,10.11724247,9.127888331,4.258592278,7.688020138,10.85372289,5.010508666,9.348164866,11.65501106,8.729140601,5.609164501,5.87599113,6.745722515,9.416409717,3.194115101,4.405064997,6.532565452,7.390057692,3.458017163,8.954935483,1
4.959736518,11.40454336,10.62846341,11.14788393,10.73601219,9.393508368,9.151565974,10.38075364,10.42191463,14.63443334,11.415826,3.308758896,9.833301078,12.46545443,6.180760127,9.161911238,9.875556437,10.67877225,4.440089702,7.077761874,4.472933137,9.142116833,7.966392549,11.40412718,7.782944519,9.902085519,11.57538635,4.730540701,11.55331635,6.931683406,8.044319421,9.643264738,13.31763883,13.26152966,8.880089147,9.205700455,9.826557012,12.7569831,13.34091664,7.690984349,6.852355902,8.342910539,10.85784038,4.30440534,11.19506474,11.72646932,11.60724731,12.19425693,10.92220803,7.735324887,12.09179712,7.624819372,8.863187152,11.59973497,7.586536198,11.60133776,7.568789555,9.800341908,9.793551333,4.400037693,7.82068844,11.01009279,5.772891075,9.688073804,11.86597523,9.265100191,6.290560545,5.460007486,6.231690164,9.779636691,3.29298736,4.14599986,6.576517692,7.518084799,3.312737844,9.435425098,1
5.172019061,11.92254215,10.3554617,11.16991479,11.08158004,9.488793421,8.747397045,10.2097164,10.09506142,14.52761856,12.30082092,3.339290075,10.75195284,12.80994748,5.907466067,9.692657065,10.21874587,10.50026465,4.65349878,9.167778578,4.12827613,9.027893665,9.129665183,12.61448133,7.442811195,9.310262973,11.50783205,5.619705366,11.19121109,6.23051305,8.145012904,9.323127444,13.00714387,12.47670687,8.865232597,8.70051726,9.628330982,12.20032395,13.34938509,7.457738508,6.008712479,7.327394319,9.961075547,3.86761212,10.79261367,11.99759901,11.48996166,12.05624434,11.28167996,10.29066167,12.59620274,7.48385447,9.09326529,11.38461808,6.85401757,11.63149036,6.811903888,10.17263972,9.116852175,4.619442211,7.776070962,10.97070576,5.368290789,9.144723549,11.81270883,8.580955613,5.608387844,6.314398531,5.163940152,9.556638548,3.094935502,4.509934854,6.671626123,7.311819489,3.817618719,9.418005244,1
5.289293495,12.09680256,10.69153208,11.61278114,11.65078274,9.138523601,9.406124967,10.46090043,10.35366208,14.58370501,10.71447344,3.472181778,10.84010263,12.15041576,5.70409378,9.464295812,10.36176325,10.71635855,4.332907365,8.220014347,5.088859261,8.952212952,6.265198726,12.81886626,7.439652838,9.818680645,11.92143432,6.217212865,11.54813731,8.60401109,8.509468714,9.578817001,13.41127156,12.90324684,8.929914939,8.96788829,9.480013407,12.18555783,13.37454195,7.451681734,8.185898218,7.757893069,10.21784941,4.116625175,10.59797742,11.75718851,11.6408504,11.45103624,11.33573962,8.909873329,13.07959364,7.569538017,9.181353407,11.68557003,7.791379657,11.70576412,7.06211608,10.00882784,9.69188285,6.366854625,7.55610758,11.170909,9.250756481,9.91314611,12.31763344,8.445187971,7.985824284,5.938974072,6.776694016,9.7545147,4.913039229,4.815769825,6.976084648,7.776381763,3.632147811,9.353596703,1
5.079362794,11.8215842,10.91966704,10.927488,11.21804135,9.020992693,9.408947809,10.10147436,10.65636957,14.60795205,10.87586259,3.322933779,11.32822301,11.8552597,5.792409754,9.12204588,9.803037072,10.33501351,4.881123558,8.883173143,4.569736072,9.946481369,6.080551016,12.13247556,8.415283724,9.402763459,11.86376688,5.631232562,11.55440416,6.860049546,8.349772643,10.3180708,13.32980166,12.73848675,9.422410896,8.605935108,9.800779082,12.34001495,13.06253808,7.516136595,6.515424439,8.391300623,10.13556443,4.837275322,10.07069834,11.72214371,11.07954741,11.4021108,10.76962382,9.737803003,11.68438551,7.366981982,8.719018251,11.72534348,8.435650693,11.28159747,7.187143527,9.985729114,9.325045436,4.389557838,7.962381784,10.95200648,4.86713997,9.601284135,11.58120283,8.805484599,6.328491382,5.849190354,6.265621318,7.696553488,3.144858617,4.637532078,6.986725162,7.013076863,3.217767867,8.945970047,1
5.075755708,12.0228431,11.13148914,10.73756014,11.83606985,9.400617077,9.358859063,10.29051291,10.42985509,14.56642111,10.8804934,3.462283815,10.38867761,11.77488353,6.19772859,9.347868264,10.40520641,10.27460323,4.387139799,7.764568697,4.402931011,9.048836201,6.580658835,12.81983103,8.422795272,8.75008965,11.48713633,5.856043101,11.48147696,6.513248058,7.836093722,10.00770623,13.27401544,12.94213966,8.976025603,7.677464916,9.368173246,12.00375013,12.69865552,7.800978145,6.654885771,8.215038924,10.50559014,4.341523543,10.11701597,11.74317259,10.94493453,11.55640676,11.77413327,8.793488625,12.35806854,6.434109282,8.729086631,11.59874212,6.078302307,11.41460749,7.161699222,9.635708591,9.419591573,4.389505937,7.474265536,10.96224255,5.498970603,9.208115316,11.33731715,8.238409014,5.844611145,5.569008074,5.903024646,8.961235169,3.019172156,4.605686841,6.939587668,7.045302591,3.450432185,8.823398097,1
5.092218212,12.30962801,10.80828679,10.8376333,10.63848991,9.324817969,9.63174115,10.74105042,10.53498471,14.58414193,10.37756509,3.381897416,10.62196183,12.86552359,6.264955311,9.292267036,9.535611042,9.998063319,4.911151259,7.396859202,4.569306839,9.25019162,5.708194117,12.40519172,7.73410589,8.98476116,10.74497377,6.503286675,11.80062959,9.071179554,8.148147179,10.08942787,12.75651049,13.15835913,8.866463261,8.418849367,9.356133249,11.74921451,12.91127697,7.051101275,6.78373581,8.252371957,10.93526778,4.284370182,9.4933584,11.7501384,11.15893346,10.67958702,10.64489308,8.126557224,12.33223333,6.342486113,7.467908871,11.66746003,7.582418341,11.18085857,7.304835687,9.350168555,9.523648448,4.345146942,7.640331478,10.43401295,5.882617982,9.642760389,11.415518,8.225787688,6.400712787,5.606502915,6.798866171,7.685508377,3.215703764,4.69723254,6.353158298,6.982011253,3.337871893,8.912776629,1
5.305708057,12.4307399,11.5712912,10.5067613,10.42143846,8.836262387,8.914738876,9.533137237,8.717334974,14.30456888,10.04218234,3.455784747,10.84799112,10.52410959,5.965067557,8.49834698,8.944712509,9.140839074,4.554283837,8.130402993,4.271958165,8.363202703,5.062145835,11.09449973,6.38252641,7.938142673,10.31598984,8.119455893,10.9347425,6.663928645,7.483094597,10.41814784,12.56888142,11.50349475,7.723824528,7.627064499,8.960769495,11.58357165,12.32166323,7.265931215,5.989745103,8.931900581,8.50028272,4.668080045,8.823679078,11.21277648,8.944559392,10.97208184,9.547005553,8.104723704,11.40477982,6.43929046,7.110239791,10.50318777,6.209428707,10.2565595,7.156899885,8.998895812,8.556649939,3.798566746,6.811628332,9.417378236,5.121839282,8.791002361,10.28558596,7.714137397,7.594004504,6.16091134,8.293569823,7.486433294,3.151206504,4.226476028,5.482118065,6.469291021,3.901444157,7.548352554,1
5.018343698,11.72286355,10.37747685,11.273357,11.10777427,9.54098864,9.184860408,9.846942951,10.51661088,14.62427126,12.01736922,3.630078113,10.53044724,12.51375073,5.644590559,9.430659841,10.0744283,10.85311331,4.611210278,8.352140261,4.309939898,8.973356395,7.252073702,11.18980047,7.953842767,9.620660977,11.60667166,6.393794617,11.64963144,6.516629368,8.093172796,9.558564461,13.28758991,12.88520592,9.324785031,8.315366049,9.737297062,12.39448214,13.42689167,7.190203491,5.991670472,7.943953783,9.9541948,4.468159002,10.70255353,11.68310311,10.56100893,11.54924476,11.61185824,9.068094483,12.82806093,7.275569836,8.562297966,11.75250688,7.685984656,11.37837669,7.37896326,9.965682572,9.203502486,4.20764354,7.732151275,10.70251016,5.086290426,9.343647323,11.74190246,8.788771545,6.407453026,6.033366903,6.087060348,10.51129207,3.05133708,4.32389011,6.891307971,7.176818436,3.939995317,9.184630408,1
5.029928591,11.57000345,9.73539877,10.96372227,11.08316404,8.961995943,9.294508904,10.31915048,11.07081096,14.67283322,10.67977864,3.343267185,10.19869276,12.10447405,5.79076707,9.448162664,9.824605095,10.76134123,5.111308573,8.236599504,3.882230132,9.058538585,6.248013601,11.74282079,8.249017709,9.268761272,11.96849005,5.416254311,11.768287,7.506993969,7.816123177,9.388593808,13.25079787,12.59939747,9.657065857,9.189988318,9.860402592,12.22999941,13.59759382,7.270678074,7.289420861,7.81757846,10.64251233,4.415742127,10.11327504,11.74237893,11.3571587,10.67510196,10.86124342,8.831132765,12.4147202,7.942847931,8.499783728,11.93816147,8.348861248,11.44956123,6.558199811,10.25285652,9.14993057,4.535262538,7.719325848,11.15059802,6.849381411,9.479571468,12.01948469,8.950632135,5.460837988,5.706673666,5.275564264,9.028532328,2.756551908,4.482738646,7.250443386,6.683053924,3.398128727,9.310665494,1
4.900444189,11.38883728,10.59606653,11.22807497,11.79130428,9.360400324,9.27748539,9.91134997,10.65390983,14.65309313,11.90559591,3.484066708,10.2837137,11.93913328,5.511776492,9.536520796,10.32571151,10.417189,4.6535361,8.215480244,4.281330413,9.211237592,7.140298249,12.80226125,8.511629032,9.428633925,12.00173157,5.41940237,11.98958599,6.941918326,7.449799574,9.466571765,13.56282741,12.98061236,8.786091492,8.020129702,9.757773215,12.33171982,13.30395761,7.284276937,6.206723216,8.042202796,10.5241985,4.42186954,10.52417501,11.83468068,11.10888454,11.71194642,11.21655696,9.104375083,12.80228195,7.542148543,8.730206527,11.7435259,7.827035991,11.49623139,7.151422243,10.24551558,9.382052775,4.027558782,7.677686863,11.13967903,5.107044536,9.436982996,11.57737777,8.748146249,6.162642058,5.231292116,6.246106304,9.251128732,2.998329167,4.139910885,6.97982231,7.086259723,3.493635924,9.135315426,1
4.90969837,11.55454373,10.4943103,10.99999979,11.05334354,8.897547577,9.337570858,9.751366551,10.04035671,14.68614168,11.31969649,3.177784612,10.86210386,11.98819999,5.494627876,9.25926625,10.03113885,10.59654177,4.705572554,8.903029941,4.52066189,9.580707492,7.1470626,13.18764828,8.669857622,9.637011227,12.11487074,5.407075106,12.11597694,6.48074217,8.308078624,9.368535619,13.38327234,12.98109776,9.607489229,9.62376036,9.418114553,12.09327668,13.27480261,7.43253402,6.79138013,7.895179547,10.48238078,4.129006273,10.96503989,11.55285929,11.62143548,11.66647745,11.24870471,9.955716772,12.77226107,7.2756954,9.412620777,11.32544448,7.496424023,11.61134033,7.200593702,9.739798804,9.417653781,4.241999293,7.747369055,11.08664602,4.999601323,9.842027107,11.67368831,8.603606023,5.537598501,5.627908774,5.456850761,8.446444112,3.033708527,4.229779183,6.428323798,7.252757375,3.24185464,8.927121159,1
7.746881765,10.90769616,13.93867547,7.229466537,8.899208264,7.721576963,7.825810269,7.032277904,5.147338351,9.894172777,4.925382037,11.4756771,9.900145357,7.603167373,8.428507206,6.89385452,8.324282443,4.881974373,9.133641396,6.709167298,4.092881527,6.841086479,4.024250559,3.648105253,4.935428139,5.732744355,5.676493037,7.568387095,5.856071025,6.106188216,5.67366758,12.20398863,8.064238301,8.24973631,6.018301062,4.768243181,5.984697623,5.486180425,6.21791261,11.31575185,5.678904414,9.944459796,5.711954534,8.674485173,5.768806605,8.875840994,5.848755083,7.047518341,7.726208422,9.019905387,6.203956134,3.071304027,4.794242245,5.966327155,4.599537762,5.11597733,7.897022106,6.357783786,4.954911899,4.233794932,6.08498579,6.597676626,5.114418807,5.78561089,5.816536165,6.304600069,6.118090798,5.928777866,6.246312004,4.054443167,3.107892323,4.430943162,4.074234743,5.090801628,9.10368436,5.267377004,0
